generation; best; average; worst
140; 0.353234; 0.307214; 0.238806
141; 0.363184; 0.3; 0.248756
142; 0.373134; 0.31194; 0.243781
143; 0.412935; 0.318657; 0.223881
144; 0.368159; 0.30597; 0.258706
145; 0.363184; 0.3; 0.223881
146; 0.348259; 0.30199; 0.253731
147; 0.353234; 0.302239; 0.223881
148; 0.363184; 0.304726; 0.243781
149; 0.348259; 0.300746; 0.253731
150; 0.363184; 0.309453; 0.253731
151; 0.358209; 0.30199; 0.258706
152; 0.343284; 0.292786; 0.20398
153; 0.402985; 0.299502; 0.243781
154; 0.393035; 0.302736; 0.253731
155; 0.383085; 0.304975; 0.243781
156; 0.373134; 0.31194; 0.253731
157; 0.383085; 0.297761; 0.238806
158; 0.348259; 0.29801; 0.243781
159; 0.338308; 0.303234; 0.258706
160; 0.38806; 0.303483; 0.218905
161; 0.378109; 0.316418; 0.248756
162; 0.353234; 0.314179; 0.278607
163; 0.363184; 0.309453; 0.283582
164; 0.368159; 0.308209; 0.238806
165; 0.363184; 0.298756; 0.258706
166; 0.348259; 0.292289; 0.238806
167; 0.368159; 0.315672; 0.263682
168; 0.38806; 0.313184; 0.228856
169; 0.402985; 0.308955; 0.248756
170; 0.348259; 0.308458; 0.253731
171; 0.38806; 0.303234; 0.253731
172; 0.353234; 0.311692; 0.273632
173; 0.338308; 0.30199; 0.218905
174; 0.338308; 0.296766; 0.258706
175; 0.353234; 0.307463; 0.223881
176; 0.353234; 0.296766; 0.233831
177; 0.348259; 0.295522; 0.228856
178; 0.393035; 0.310697; 0.223881
179; 0.338308; 0.306468; 0.258706
180; 0.38806; 0.305473; 0.268657
181; 0.353234; 0.291791; 0.233831
182; 0.373134; 0.297264; 0.263682
183; 0.328358; 0.291542; 0.233831
184; 0.343284; 0.29801; 0.253731
185; 0.368159; 0.299005; 0.243781
186; 0.358209; 0.30398; 0.243781
187; 0.368159; 0.313184; 0.268657
188; 0.378109; 0.322139; 0.258706
189; 0.358209; 0.314677; 0.253731
190; 0.38806; 0.318159; 0.263682
191; 0.363184; 0.294527; 0.233831
192; 0.373134; 0.324378; 0.243781
193; 0.39801; 0.316915; 0.228856
194; 0.353234; 0.307711; 0.228856
195; 0.328358; 0.295025; 0.243781
196; 0.38806; 0.315672; 0.243781
197; 0.358209; 0.310199; 0.263682
198; 0.358209; 0.307463; 0.243781
199; 0.393035; 0.320149; 0.218905
200; 0.353234; 0.290796; 0.233831
201; 0.348259; 0.302239; 0.258706
202; 0.353234; 0.304229; 0.248756
203; 0.368159; 0.313184; 0.268657
204; 0.38806; 0.29602; 0.21393
205; 0.40796; 0.326368; 0.253731
206; 0.363184; 0.304726; 0.253731
207; 0.358209; 0.309453; 0.238806
208; 0.358209; 0.295274; 0.228856
209; 0.383085; 0.313184; 0.248756
210; 0.348259; 0.292786; 0.238806
211; 0.363184; 0.311194; 0.238806
212; 0.383085; 0.303731; 0.258706
213; 0.40796; 0.309453; 0.248756
214; 0.393035; 0.306716; 0.228856
215; 0.402985; 0.313184; 0.273632
216; 0.358209; 0.307214; 0.253731
217; 0.363184; 0.30597; 0.228856
218; 0.383085; 0.305721; 0.243781
219; 0.378109; 0.299751; 0.263682
220; 0.358209; 0.29005; 0.233831
221; 0.378109; 0.300249; 0.228856
222; 0.363184; 0.292537; 0.223881
223; 0.363184; 0.310697; 0.223881
224; 0.343284; 0.297761; 0.228856
225; 0.393035; 0.287562; 0.21393
226; 0.368159; 0.306965; 0.263682
227; 0.353234; 0.315174; 0.288557
228; 0.378109; 0.307463; 0.238806
229; 0.363184; 0.313184; 0.273632
230; 0.378109; 0.306219; 0.258706
231; 0.373134; 0.299751; 0.223881
232; 0.353234; 0.30995; 0.258706
233; 0.343284; 0.297761; 0.233831
234; 0.353234; 0.297264; 0.218905
235; 0.41791; 0.298259; 0.243781
236; 0.363184; 0.312189; 0.248756
237; 0.363184; 0.304229; 0.21393
238; 0.363184; 0.311194; 0.253731
239; 0.373134; 0.297264; 0.199005
240; 0.353234; 0.298756; 0.238806
241; 0.38806; 0.306219; 0.253731
242; 0.368159; 0.304975; 0.243781
243; 0.378109; 0.304975; 0.228856
244; 0.373134; 0.313184; 0.263682
245; 0.378109; 0.308706; 0.263682
246; 0.378109; 0.315174; 0.273632
247; 0.358209; 0.30199; 0.233831
248; 0.393035; 0.316418; 0.238806
249; 0.39801; 0.314677; 0.258706
250; 0.353234; 0.294279; 0.248756
251; 0.363184; 0.300498; 0.223881
252; 0.343284; 0.293781; 0.258706
253; 0.378109; 0.297015; 0.243781
254; 0.343284; 0.293284; 0.248756
255; 0.383085; 0.312935; 0.263682
256; 0.373134; 0.307214; 0.253731
257; 0.358209; 0.309701; 0.238806
258; 0.358209; 0.298259; 0.258706
259; 0.348259; 0.297761; 0.243781
260; 0.378109; 0.300498; 0.258706
261; 0.378109; 0.31393; 0.268657
262; 0.358209; 0.303483; 0.248756
263; 0.348259; 0.308458; 0.263682
264; 0.343284; 0.299254; 0.238806
265; 0.348259; 0.300498; 0.248756
266; 0.368159; 0.303234; 0.233831
267; 0.353234; 0.29602; 0.228856
268; 0.38806; 0.322139; 0.268657
269; 0.368159; 0.316915; 0.258706
270; 0.358209; 0.287065; 0.233831
271; 0.383085; 0.316418; 0.253731
272; 0.353234; 0.307463; 0.273632
273; 0.383085; 0.304726; 0.233831
274; 0.348259; 0.307711; 0.263682
275; 0.38806; 0.310448; 0.268657
276; 0.353234; 0.308706; 0.263682
277; 0.378109; 0.31592; 0.258706
278; 0.393035; 0.305721; 0.228856
279; 0.39801; 0.3; 0.233831
280; 0.373134; 0.306716; 0.238806
281; 0.393035; 0.31194; 0.253731
282; 0.348259; 0.29801; 0.248756
283; 0.363184; 0.312438; 0.258706
284; 0.343284; 0.307463; 0.223881
285; 0.383085; 0.305473; 0.268657
286; 0.338308; 0.290299; 0.243781
287; 0.353234; 0.301244; 0.228856
288; 0.328358; 0.299005; 0.223881
289; 0.338308; 0.302239; 0.243781
290; 0.363184; 0.308209; 0.248756
291; 0.368159; 0.30398; 0.228856
292; 0.353234; 0.30199; 0.273632
293; 0.348259; 0.297015; 0.21393
294; 0.348259; 0.294527; 0.238806
295; 0.348259; 0.307463; 0.263682
296; 0.378109; 0.306468; 0.258706
297; 0.363184; 0.308209; 0.243781
298; 0.39801; 0.308955; 0.253731
299; 0.353234; 0.298756; 0.238806
300; 0.373134; 0.316915; 0.273632
301; 0.348259; 0.307214; 0.268657
302; 0.38806; 0.302985; 0.253731
303; 0.40796; 0.301244; 0.238806
304; 0.333333; 0.300746; 0.233831
305; 0.383085; 0.30995; 0.228856
306; 0.358209; 0.299005; 0.263682
307; 0.383085; 0.298259; 0.228856
308; 0.363184; 0.30597; 0.238806
309; 0.368159; 0.304975; 0.263682
310; 0.373134; 0.302239; 0.253731
311; 0.39801; 0.29801; 0.248756
312; 0.383085; 0.310448; 0.248756
313; 0.383085; 0.300995; 0.238806
314; 0.358209; 0.30597; 0.223881
315; 0.358209; 0.307214; 0.19403
316; 0.343284; 0.299254; 0.253731
317; 0.358209; 0.311194; 0.233831
318; 0.39801; 0.311194; 0.248756
319; 0.41791; 0.322388; 0.263682
320; 0.363184; 0.306219; 0.268657
321; 0.368159; 0.316915; 0.243781
322; 0.368159; 0.303234; 0.253731
323; 0.39801; 0.312935; 0.233831
324; 0.353234; 0.301741; 0.248756
325; 0.358209; 0.305721; 0.223881
326; 0.383085; 0.300995; 0.238806
327; 0.348259; 0.299254; 0.223881
328; 0.363184; 0.311194; 0.273632
329; 0.402985; 0.301493; 0.243781
330; 0.348259; 0.309204; 0.263682
331; 0.348259; 0.289801; 0.223881
332; 0.363184; 0.307463; 0.263682
333; 0.368159; 0.310697; 0.273632
334; 0.358209; 0.314428; 0.288557
335; 0.353234; 0.303234; 0.253731
336; 0.393035; 0.314677; 0.268657
337; 0.373134; 0.310697; 0.258706
338; 0.363184; 0.312687; 0.258706
339; 0.378109; 0.30199; 0.253731
340; 0.437811; 0.295522; 0.233831
341; 0.353234; 0.303234; 0.253731
342; 0.383085; 0.308955; 0.233831
343; 0.373134; 0.320896; 0.273632
344; 0.353234; 0.311443; 0.258706
345; 0.353234; 0.296517; 0.21393
346; 0.383085; 0.310697; 0.263682
347; 0.38806; 0.329602; 0.248756
348; 0.368159; 0.319403; 0.268657
349; 0.368159; 0.319652; 0.273632
350; 0.38806; 0.308955; 0.253731
351; 0.373134; 0.309204; 0.233831
352; 0.39801; 0.30398; 0.223881
353; 0.378109; 0.324627; 0.278607
354; 0.338308; 0.304975; 0.248756
355; 0.368159; 0.320896; 0.248756
356; 0.348259; 0.308209; 0.258706
357; 0.368159; 0.308458; 0.238806
358; 0.422886; 0.318905; 0.223881
359; 0.41791; 0.318657; 0.263682
360; 0.383085; 0.3199; 0.248756
361; 0.393035; 0.330348; 0.293532
362; 0.412935; 0.319154; 0.278607
363; 0.358209; 0.310448; 0.268657
364; 0.358209; 0.315423; 0.273632
365; 0.383085; 0.318159; 0.248756
366; 0.373134; 0.313682; 0.263682
367; 0.353234; 0.305721; 0.243781
368; 0.348259; 0.304975; 0.263682
369; 0.368159; 0.322886; 0.258706
370; 0.38806; 0.327861; 0.253731
371; 0.402985; 0.327363; 0.258706
372; 0.378109; 0.311443; 0.258706
373; 0.368159; 0.30995; 0.243781
374; 0.378109; 0.310697; 0.238806
375; 0.368159; 0.297761; 0.223881
376; 0.348259; 0.307463; 0.258706
377; 0.383085; 0.311692; 0.248756
378; 0.402985; 0.310697; 0.263682
379; 0.363184; 0.315174; 0.258706
380; 0.373134; 0.325124; 0.263682
381; 0.373134; 0.302736; 0.248756
382; 0.368159; 0.324876; 0.278607
383; 0.38806; 0.31592; 0.238806
384; 0.378109; 0.322139; 0.273632
385; 0.343284; 0.294527; 0.233831
386; 0.412935; 0.300995; 0.238806
387; 0.393035; 0.311194; 0.243781
388; 0.363184; 0.303483; 0.253731
389; 0.368159; 0.312438; 0.253731
390; 0.39801; 0.328358; 0.263682
391; 0.363184; 0.31791; 0.208955
392; 0.383085; 0.313184; 0.268657
393; 0.38806; 0.310697; 0.258706
394; 0.38806; 0.318408; 0.258706
395; 0.363184; 0.305224; 0.268657
396; 0.38806; 0.324129; 0.268657
397; 0.383085; 0.308706; 0.218905
398; 0.348259; 0.298756; 0.268657
399; 0.368159; 0.30995; 0.243781
400; 0.378109; 0.316169; 0.258706
401; 0.393035; 0.308706; 0.248756
402; 0.39801; 0.320398; 0.243781
403; 0.363184; 0.302736; 0.248756
404; 0.363184; 0.315672; 0.273632
405; 0.38806; 0.30995; 0.228856
406; 0.353234; 0.320896; 0.278607
407; 0.368159; 0.316169; 0.263682
408; 0.378109; 0.309204; 0.243781
409; 0.383085; 0.308209; 0.233831
410; 0.368159; 0.31791; 0.273632
411; 0.39801; 0.307463; 0.243781
412; 0.38806; 0.301244; 0.238806
413; 0.40796; 0.320149; 0.273632
414; 0.393035; 0.330846; 0.243781
415; 0.363184; 0.318159; 0.273632
416; 0.378109; 0.321144; 0.263682
417; 0.38806; 0.331841; 0.263682
418; 0.38806; 0.321891; 0.258706
419; 0.40796; 0.321144; 0.268657
420; 0.402985; 0.341791; 0.278607
421; 0.363184; 0.324627; 0.248756
422; 0.353234; 0.313682; 0.268657
423; 0.393035; 0.326866; 0.273632
424; 0.368159; 0.320398; 0.268657
425; 0.393035; 0.324876; 0.233831
426; 0.393035; 0.320149; 0.268657
427; 0.373134; 0.31791; 0.258706
428; 0.383085; 0.320398; 0.253731
429; 0.40796; 0.322388; 0.248756
430; 0.41791; 0.320647; 0.258706
431; 0.358209; 0.315423; 0.253731
432; 0.432836; 0.334577; 0.243781
433; 0.373134; 0.328358; 0.248756
434; 0.38806; 0.325871; 0.268657
435; 0.373134; 0.315672; 0.248756
436; 0.368159; 0.312189; 0.273632
437; 0.368159; 0.323383; 0.283582
438; 0.378109; 0.3199; 0.273632
439; 0.402985; 0.33607; 0.258706
440; 0.38806; 0.330597; 0.288557
441; 0.363184; 0.314925; 0.248756
442; 0.383085; 0.312687; 0.268657
443; 0.363184; 0.318905; 0.258706
444; 0.39801; 0.325871; 0.238806
445; 0.393035; 0.319652; 0.243781
446; 0.393035; 0.325124; 0.243781
447; 0.363184; 0.312687; 0.258706
448; 0.378109; 0.3199; 0.253731
449; 0.39801; 0.324876; 0.263682
450; 0.432836; 0.33408; 0.248756
451; 0.348259; 0.307463; 0.258706
452; 0.373134; 0.332587; 0.283582
453; 0.378109; 0.334826; 0.278607
454; 0.373134; 0.330846; 0.248756
455; 0.38806; 0.313433; 0.258706
456; 0.38806; 0.317662; 0.258706
457; 0.402985; 0.316418; 0.21393
458; 0.412935; 0.310697; 0.263682
459; 0.383085; 0.31393; 0.248756
460; 0.383085; 0.312189; 0.253731
461; 0.402985; 0.325373; 0.20398
462; 0.402985; 0.319154; 0.258706
463; 0.402985; 0.331343; 0.283582
464; 0.378109; 0.321891; 0.258706
465; 0.373134; 0.321642; 0.268657
466; 0.373134; 0.316667; 0.248756
467; 0.358209; 0.313682; 0.268657
468; 0.348259; 0.30995; 0.263682
469; 0.348259; 0.293284; 0.258706
470; 0.393035; 0.308706; 0.258706
471; 0.358209; 0.297015; 0.218905
472; 0.363184; 0.300746; 0.248756
473; 0.358209; 0.300498; 0.238806
474; 0.378109; 0.314925; 0.223881
475; 0.41791; 0.322388; 0.263682
476; 0.358209; 0.307214; 0.208955
477; 0.393035; 0.308458; 0.248756
478; 0.368159; 0.31791; 0.248756
479; 0.402985; 0.318657; 0.268657
480; 0.363184; 0.299751; 0.233831
481; 0.38806; 0.305224; 0.268657
482; 0.358209; 0.304726; 0.258706
483; 0.343284; 0.315423; 0.273632
484; 0.358209; 0.29403; 0.243781
485; 0.368159; 0.306965; 0.258706
486; 0.38806; 0.309701; 0.233831
487; 0.363184; 0.294776; 0.228856
488; 0.353234; 0.300249; 0.238806
489; 0.378109; 0.313682; 0.243781
490; 0.363184; 0.31194; 0.258706
491; 0.348259; 0.300249; 0.248756
492; 0.363184; 0.311194; 0.238806
493; 0.412935; 0.312189; 0.258706
494; 0.363184; 0.301244; 0.248756
495; 0.343284; 0.307711; 0.263682
496; 0.41791; 0.322886; 0.243781
497; 0.373134; 0.324876; 0.258706
498; 0.38806; 0.316915; 0.248756
499; 0.40796; 0.322886; 0.258706
500; 0.383085; 0.308458; 0.263682
501; 0.383085; 0.326368; 0.263682
