generation; best; average; worst
698; 0.281437; 0.256487; 0.215569
699; 0.285429; 0.254092; 0.235529
700; 0.257485; 0.235729; 0.207585
701; 0.293413; 0.246507; 0.217565
702; 0.257485; 0.238124; 0.221557
703; 0.271457; 0.250299; 0.229541
704; 0.267465; 0.233134; 0.195609
705; 0.305389; 0.249301; 0.215569
706; 0.273453; 0.234531; 0.191617
707; 0.287425; 0.246906; 0.181637
708; 0.287425; 0.245908; 0.217565
709; 0.283433; 0.252695; 0.205589
710; 0.271457; 0.253892; 0.219561
711; 0.297405; 0.250699; 0.219561
712; 0.277445; 0.247106; 0.205589
713; 0.279441; 0.251896; 0.217565
714; 0.275449; 0.248503; 0.215569
715; 0.293413; 0.260279; 0.233533
716; 0.299401; 0.247505; 0.225549
717; 0.257485; 0.242914; 0.227545
718; 0.287425; 0.261677; 0.205589
719; 0.279441; 0.249701; 0.215569
720; 0.283433; 0.257086; 0.233533
721; 0.301397; 0.261078; 0.231537
722; 0.309381; 0.26507; 0.225549
723; 0.301397; 0.267665; 0.235529
724; 0.295409; 0.250898; 0.181637
725; 0.301397; 0.273653; 0.251497
726; 0.273453; 0.256487; 0.231537
727; 0.297405; 0.274451; 0.247505
728; 0.305389; 0.272255; 0.249501
729; 0.303393; 0.261078; 0.223553
730; 0.311377; 0.257285; 0.217565
731; 0.303393; 0.25489; 0.209581
732; 0.309381; 0.264671; 0.233533
733; 0.285429; 0.26008; 0.243513
734; 0.291417; 0.26507; 0.237525
735; 0.277445; 0.249301; 0.229541
736; 0.289421; 0.265868; 0.249501
737; 0.291417; 0.263872; 0.241517
738; 0.289421; 0.262874; 0.241517
739; 0.293413; 0.262475; 0.241517
740; 0.279441; 0.261477; 0.233533
741; 0.297405; 0.255489; 0.193613
742; 0.279441; 0.253293; 0.211577
743; 0.285429; 0.260679; 0.237525
744; 0.269461; 0.248104; 0.221557
745; 0.281437; 0.253493; 0.215569
746; 0.307385; 0.253293; 0.205589
747; 0.279441; 0.253892; 0.219561
748; 0.295409; 0.254291; 0.227545
749; 0.287425; 0.247904; 0.213573
750; 0.295409; 0.268263; 0.213573
751; 0.289421; 0.254491; 0.221557
752; 0.281437; 0.238124; 0.205589
753; 0.311377; 0.2501; 0.203593
754; 0.269461; 0.236128; 0.195609
755; 0.269461; 0.23992; 0.199601
756; 0.275449; 0.233733; 0.197605
757; 0.279441; 0.250898; 0.191617
758; 0.299401; 0.253493; 0.229541
759; 0.301397; 0.252495; 0.211577
760; 0.277445; 0.245509; 0.205589
761; 0.285429; 0.260279; 0.239521
762; 0.291417; 0.253293; 0.211577
763; 0.285429; 0.248902; 0.225549
764; 0.281437; 0.255489; 0.219561
765; 0.281437; 0.247106; 0.211577
766; 0.273453; 0.239521; 0.201597
767; 0.293413; 0.242914; 0.199601
768; 0.291417; 0.245908; 0.213573
769; 0.295409; 0.242116; 0.221557
770; 0.263473; 0.240319; 0.219561
771; 0.293413; 0.247904; 0.213573
772; 0.279441; 0.259681; 0.245509
773; 0.323353; 0.247305; 0.215569
774; 0.287425; 0.245908; 0.215569
775; 0.283433; 0.266467; 0.239521
776; 0.291417; 0.268064; 0.243513
777; 0.265469; 0.23513; 0.197605
778; 0.291417; 0.265868; 0.231537
779; 0.281437; 0.256886; 0.205589
780; 0.287425; 0.252695; 0.219561
781; 0.275449; 0.2501; 0.227545
782; 0.287425; 0.245309; 0.207585
783; 0.313373; 0.254291; 0.221557
784; 0.271457; 0.230339; 0.201597
785; 0.291417; 0.235928; 0.191617
786; 0.281437; 0.237325; 0.189621
787; 0.259481; 0.232535; 0.197605
788; 0.279441; 0.252894; 0.211577
789; 0.295409; 0.239721; 0.201597
790; 0.289421; 0.260679; 0.219561
791; 0.277445; 0.23992; 0.203593
792; 0.291417; 0.252295; 0.211577
793; 0.289421; 0.258283; 0.225549
794; 0.281437; 0.252894; 0.199601
795; 0.269461; 0.246507; 0.183633
796; 0.277445; 0.261677; 0.229541
797; 0.293413; 0.258283; 0.221557
798; 0.279441; 0.248503; 0.203593
799; 0.265469; 0.250499; 0.221557
800; 0.293413; 0.271257; 0.241517
801; 0.295409; 0.269661; 0.237525
802; 0.279441; 0.263273; 0.243513
803; 0.287425; 0.257285; 0.203593
804; 0.285429; 0.266667; 0.249501
805; 0.317365; 0.275649; 0.251497
806; 0.299401; 0.257285; 0.229541
807; 0.275449; 0.253493; 0.225549
808; 0.279441; 0.252096; 0.227545
809; 0.275449; 0.249501; 0.209581
810; 0.263473; 0.239122; 0.213573
811; 0.279441; 0.257685; 0.227545
812; 0.287425; 0.268862; 0.247505
813; 0.319361; 0.269461; 0.245509
814; 0.291417; 0.256687; 0.189621
815; 0.273453; 0.250699; 0.205589
816; 0.301397; 0.25509; 0.215569
817; 0.287425; 0.258084; 0.213573
818; 0.277445; 0.257884; 0.227545
819; 0.301397; 0.249102; 0.203593
820; 0.287425; 0.260679; 0.215569
821; 0.289421; 0.260679; 0.209581
822; 0.291417; 0.271457; 0.221557
823; 0.285429; 0.242914; 0.203593
824; 0.301397; 0.258283; 0.215569
825; 0.297405; 0.256687; 0.227545
826; 0.295409; 0.258683; 0.209581
827; 0.299401; 0.250299; 0.215569
828; 0.271457; 0.245709; 0.211577
829; 0.311377; 0.258283; 0.227545
830; 0.285429; 0.248503; 0.203593
831; 0.281437; 0.255489; 0.231537
832; 0.283433; 0.2501; 0.193613
833; 0.305389; 0.247705; 0.175649
834; 0.285429; 0.259082; 0.229541
835; 0.281437; 0.261277; 0.221557
836; 0.281437; 0.258683; 0.235529
837; 0.259481; 0.230539; 0.205589
838; 0.269461; 0.251297; 0.225549
839; 0.285429; 0.235529; 0.187625
840; 0.299401; 0.254092; 0.209581
841; 0.293413; 0.243513; 0.201597
842; 0.297405; 0.256487; 0.219561
843; 0.287425; 0.246707; 0.213573
844; 0.281437; 0.246507; 0.211577
845; 0.299401; 0.257086; 0.233533
846; 0.285429; 0.250299; 0.203593
847; 0.289421; 0.251098; 0.199601
848; 0.301397; 0.26507; 0.207585
849; 0.293413; 0.258084; 0.225549
850; 0.307385; 0.273054; 0.253493
851; 0.297405; 0.272255; 0.247505
852; 0.303393; 0.270259; 0.249501
853; 0.289421; 0.255888; 0.231537
854; 0.313373; 0.266866; 0.217565
855; 0.299401; 0.266866; 0.221557
856; 0.313373; 0.265269; 0.231537
857; 0.289421; 0.268663; 0.249501
858; 0.281437; 0.259481; 0.241517
859; 0.303393; 0.26008; 0.229541
860; 0.283433; 0.262076; 0.241517
861; 0.285429; 0.269661; 0.237525
862; 0.287425; 0.25988; 0.207585
863; 0.299401; 0.25988; 0.229541
864; 0.291417; 0.266068; 0.231537
865; 0.269461; 0.243713; 0.191617
866; 0.279441; 0.25509; 0.221557
867; 0.277445; 0.260679; 0.229541
868; 0.291417; 0.261876; 0.235529
869; 0.283433; 0.254491; 0.231537
870; 0.279441; 0.250699; 0.201597
871; 0.309381; 0.265269; 0.227545
872; 0.295409; 0.265469; 0.233533
873; 0.301397; 0.248902; 0.199601
874; 0.317365; 0.250299; 0.205589
875; 0.287425; 0.261078; 0.235529
876; 0.275449; 0.247505; 0.199601
877; 0.295409; 0.257285; 0.203593
878; 0.301397; 0.245709; 0.205589
879; 0.291417; 0.26008; 0.225549
880; 0.301397; 0.26487; 0.229541
881; 0.309381; 0.270259; 0.215569
882; 0.317365; 0.262675; 0.225549
883; 0.291417; 0.261078; 0.233533
884; 0.289421; 0.256088; 0.227545
885; 0.297405; 0.267465; 0.239521
886; 0.305389; 0.263673; 0.241517
887; 0.301397; 0.264072; 0.233533
888; 0.293413; 0.268064; 0.233533
889; 0.297405; 0.269261; 0.231537
890; 0.303393; 0.269062; 0.239521
891; 0.297405; 0.263872; 0.215569
892; 0.275449; 0.254691; 0.213573
893; 0.313373; 0.276647; 0.239521
894; 0.293413; 0.262475; 0.233533
895; 0.323353; 0.27984; 0.245509
896; 0.279441; 0.266267; 0.249501
897; 0.307385; 0.265269; 0.227545
898; 0.287425; 0.258882; 0.227545
899; 0.307385; 0.272056; 0.229541
900; 0.309381; 0.26986; 0.233533
901; 0.295409; 0.246507; 0.189621
902; 0.291417; 0.264072; 0.239521
903; 0.297405; 0.272655; 0.241517
904; 0.295409; 0.258882; 0.225549
905; 0.311377; 0.273253; 0.245509
906; 0.285429; 0.259281; 0.193613
907; 0.311377; 0.273653; 0.199601
908; 0.303393; 0.261876; 0.243513
909; 0.283433; 0.257485; 0.223553
910; 0.315369; 0.268862; 0.219561
911; 0.289421; 0.265669; 0.239521
912; 0.295409; 0.260679; 0.235529
913; 0.315369; 0.268064; 0.247505
914; 0.289421; 0.266267; 0.233533
915; 0.299401; 0.260679; 0.215569
916; 0.307385; 0.254691; 0.175649
917; 0.301397; 0.268064; 0.203593
918; 0.297405; 0.263473; 0.221557
919; 0.299401; 0.273253; 0.235529
920; 0.303393; 0.270659; 0.237525
921; 0.295409; 0.263473; 0.231537
922; 0.297405; 0.281238; 0.267465
923; 0.283433; 0.247106; 0.205589
924; 0.297405; 0.260878; 0.227545
925; 0.291417; 0.261477; 0.225549
926; 0.313373; 0.262475; 0.209581
927; 0.287425; 0.24511; 0.187625
928; 0.277445; 0.243513; 0.195609
929; 0.287425; 0.255888; 0.227545
930; 0.309381; 0.263273; 0.225549
931; 0.285429; 0.252495; 0.207585
932; 0.307385; 0.27485; 0.255489
933; 0.287425; 0.254291; 0.229541
934; 0.313373; 0.27006; 0.239521
935; 0.299401; 0.25509; 0.189621
936; 0.327345; 0.260479; 0.207585
937; 0.307385; 0.274651; 0.241517
938; 0.293413; 0.273653; 0.253493
939; 0.295409; 0.265469; 0.229541
940; 0.279441; 0.259481; 0.223553
941; 0.293413; 0.254491; 0.213573
942; 0.291417; 0.264671; 0.233533
943; 0.295409; 0.255289; 0.203593
944; 0.299401; 0.265669; 0.225549
945; 0.285429; 0.25988; 0.211577
946; 0.277445; 0.247705; 0.197605
947; 0.295409; 0.255289; 0.173653
948; 0.299401; 0.256487; 0.207585
949; 0.307385; 0.261876; 0.213573
950; 0.275449; 0.242116; 0.199601
951; 0.303393; 0.251896; 0.199601
952; 0.291417; 0.246507; 0.201597
953; 0.281437; 0.237924; 0.183633
954; 0.299401; 0.263074; 0.215569
955; 0.301397; 0.258483; 0.217565
956; 0.289421; 0.264271; 0.231537
957; 0.305389; 0.269261; 0.211577
958; 0.305389; 0.265669; 0.239521
959; 0.283433; 0.251297; 0.201597
960; 0.317365; 0.26487; 0.233533
961; 0.337325; 0.277046; 0.251497
962; 0.293413; 0.260679; 0.195609
963; 0.319361; 0.266467; 0.227545
964; 0.303393; 0.271058; 0.237525
965; 0.293413; 0.259281; 0.223553
966; 0.283433; 0.25988; 0.233533
967; 0.295409; 0.260878; 0.231537
968; 0.315369; 0.259481; 0.205589
969; 0.281437; 0.25988; 0.217565
970; 0.301397; 0.27006; 0.245509
971; 0.321357; 0.265669; 0.217565
972; 0.305389; 0.259281; 0.217565
973; 0.283433; 0.262275; 0.237525
974; 0.277445; 0.259082; 0.229541
975; 0.289421; 0.254291; 0.223553
976; 0.301397; 0.269661; 0.201597
977; 0.313373; 0.275449; 0.251497
978; 0.297405; 0.267665; 0.231537
979; 0.317365; 0.267864; 0.243513
980; 0.323353; 0.267665; 0.233533
981; 0.291417; 0.246707; 0.207585
982; 0.293413; 0.25489; 0.221557
983; 0.305389; 0.268263; 0.217565
984; 0.297405; 0.252096; 0.221557
985; 0.291417; 0.253693; 0.209581
986; 0.283433; 0.262874; 0.235529
987; 0.311377; 0.262076; 0.229541
988; 0.299401; 0.263673; 0.215569
989; 0.299401; 0.260479; 0.233533
990; 0.301397; 0.262675; 0.227545
991; 0.303393; 0.263273; 0.221557
992; 0.321357; 0.267066; 0.235529
993; 0.307385; 0.257884; 0.185629
994; 0.279441; 0.257086; 0.235529
995; 0.333333; 0.277645; 0.243513
996; 0.293413; 0.256487; 0.207585
997; 0.291417; 0.254291; 0.213573
998; 0.271457; 0.256088; 0.235529
999; 0.287425; 0.256088; 0.209581
1000; 0.301397; 0.265868; 0.233533
1001; 0.291417; 0.272854; 0.243513
1002; 0.311377; 0.268663; 0.245509
1003; 0.301397; 0.270459; 0.243513
1004; 0.291417; 0.256088; 0.203593
1005; 0.297405; 0.256287; 0.221557
1006; 0.289421; 0.262675; 0.213573
1007; 0.283433; 0.253493; 0.235529
1008; 0.333333; 0.27006; 0.241517
1009; 0.279441; 0.267665; 0.245509
1010; 0.297405; 0.269461; 0.249501
1011; 0.291417; 0.263673; 0.237525
1012; 0.291417; 0.265469; 0.221557
1013; 0.285429; 0.25988; 0.223553
1014; 0.283433; 0.254491; 0.223553
1015; 0.313373; 0.262675; 0.219561
1016; 0.309381; 0.273054; 0.193613
1017; 0.293413; 0.260479; 0.235529
1018; 0.297405; 0.261277; 0.237525
1019; 0.279441; 0.251697; 0.209581
1020; 0.275449; 0.249501; 0.213573
1021; 0.287425; 0.259481; 0.231537
1022; 0.287425; 0.264072; 0.241517
1023; 0.295409; 0.271058; 0.225549
1024; 0.281437; 0.258483; 0.233533
1025; 0.313373; 0.255888; 0.211577
1026; 0.297405; 0.266667; 0.243513
1027; 0.291417; 0.256287; 0.207585
1028; 0.281437; 0.255689; 0.193613
1029; 0.279441; 0.234731; 0.203593
1030; 0.277445; 0.242116; 0.209581
1031; 0.297405; 0.25988; 0.213573
1032; 0.283433; 0.252495; 0.175649
1033; 0.297405; 0.267864; 0.221557
1034; 0.295409; 0.257086; 0.217565
1035; 0.301397; 0.266068; 0.233533
1036; 0.285429; 0.274651; 0.263473
1037; 0.317365; 0.27006; 0.241517
1038; 0.295409; 0.245908; 0.181637
1039; 0.313373; 0.268463; 0.193613
1040; 0.295409; 0.269661; 0.241517
1041; 0.295409; 0.266866; 0.241517
1042; 0.309381; 0.270259; 0.241517
1043; 0.281437; 0.258084; 0.221557
1044; 0.299401; 0.257884; 0.231537
1045; 0.289421; 0.267665; 0.233533
1046; 0.281437; 0.245309; 0.215569
1047; 0.275449; 0.256687; 0.221557
1048; 0.289421; 0.259681; 0.205589
1049; 0.291417; 0.259281; 0.225549
1050; 0.287425; 0.256886; 0.231537
1051; 0.285429; 0.252295; 0.217565
1052; 0.287425; 0.271058; 0.247505
1053; 0.281437; 0.251697; 0.231537
1054; 0.287425; 0.251896; 0.211577
1055; 0.277445; 0.253892; 0.233533
1056; 0.291417; 0.251697; 0.217565
1057; 0.313373; 0.266866; 0.209581
1058; 0.289421; 0.249102; 0.201597
1059; 0.301397; 0.2499; 0.227545
1060; 0.291417; 0.267465; 0.249501
1061; 0.285429; 0.258283; 0.243513
1062; 0.293413; 0.257884; 0.233533
1063; 0.301397; 0.270858; 0.193613
1064; 0.283433; 0.245309; 0.189621
1065; 0.287425; 0.25489; 0.207585
1066; 0.319361; 0.267665; 0.213573
1067; 0.311377; 0.258882; 0.213573
1068; 0.313373; 0.255489; 0.203593
1069; 0.295409; 0.271058; 0.235529
1070; 0.289421; 0.256088; 0.223553
1071; 0.299401; 0.26986; 0.219561
1072; 0.313373; 0.259082; 0.215569
1073; 0.317365; 0.266267; 0.229541
1074; 0.283433; 0.239321; 0.201597
1075; 0.275449; 0.246108; 0.213573
1076; 0.303393; 0.258084; 0.209581
1077; 0.289421; 0.260479; 0.219561
1078; 0.307385; 0.274451; 0.233533
1079; 0.311377; 0.270459; 0.233533
1080; 0.291417; 0.261277; 0.215569
1081; 0.283433; 0.251497; 0.199601
1082; 0.299401; 0.260279; 0.231537
1083; 0.267465; 0.243313; 0.207585
1084; 0.293413; 0.264671; 0.235529
1085; 0.303393; 0.265469; 0.207585
1086; 0.277445; 0.249301; 0.189621
1087; 0.303393; 0.263673; 0.231537
1088; 0.287425; 0.251697; 0.217565
1089; 0.291417; 0.256287; 0.225549
1090; 0.297405; 0.272255; 0.247505
1091; 0.273453; 0.241118; 0.177645
1092; 0.297405; 0.252695; 0.223553
1093; 0.297405; 0.256088; 0.221557
1094; 0.309381; 0.267864; 0.209581
1095; 0.291417; 0.273253; 0.253493
1096; 0.297405; 0.263872; 0.223553
1097; 0.315369; 0.278044; 0.257485
1098; 0.301397; 0.255289; 0.217565
1099; 0.323353; 0.26507; 0.213573
1100; 0.277445; 0.248503; 0.199601
1101; 0.305389; 0.260279; 0.213573
1102; 0.285429; 0.263673; 0.229541
1103; 0.271457; 0.253693; 0.223553
1104; 0.305389; 0.272255; 0.241517
1105; 0.289421; 0.258483; 0.221557
1106; 0.283433; 0.262675; 0.239521
1107; 0.303393; 0.260878; 0.223553
1108; 0.295409; 0.260279; 0.213573
1109; 0.287425; 0.267665; 0.243513
1110; 0.341317; 0.267864; 0.209581
1111; 0.291417; 0.258683; 0.221557
1112; 0.293413; 0.251497; 0.205589
1113; 0.299401; 0.241916; 0.193613
1114; 0.321357; 0.260279; 0.223553
1115; 0.341317; 0.256687; 0.195609
1116; 0.293413; 0.260878; 0.231537
1117; 0.285429; 0.263473; 0.241517
1118; 0.305389; 0.257485; 0.215569
1119; 0.291417; 0.254691; 0.213573
1120; 0.303393; 0.274251; 0.247505
1121; 0.291417; 0.260479; 0.225549
1122; 0.277445; 0.260878; 0.217565
1123; 0.323353; 0.268663; 0.233533
1124; 0.281437; 0.261477; 0.235529
1125; 0.297405; 0.243912; 0.213573
1126; 0.291417; 0.260679; 0.223553
1127; 0.285429; 0.245509; 0.203593
1128; 0.283433; 0.250898; 0.205589
1129; 0.279441; 0.261876; 0.229541
1130; 0.295409; 0.277645; 0.255489
1131; 0.287425; 0.261078; 0.229541
1132; 0.281437; 0.259681; 0.235529
1133; 0.297405; 0.271058; 0.241517
1134; 0.287425; 0.263673; 0.231537
1135; 0.293413; 0.272655; 0.251497
1136; 0.283433; 0.259481; 0.217565
1137; 0.307385; 0.266267; 0.241517
1138; 0.297405; 0.263872; 0.229541
1139; 0.303393; 0.264471; 0.189621
1140; 0.287425; 0.252894; 0.229541
1141; 0.315369; 0.281238; 0.251497
1142; 0.305389; 0.273253; 0.243513
1143; 0.289421; 0.249501; 0.193613
1144; 0.287425; 0.256487; 0.201597
1145; 0.315369; 0.28024; 0.247505
1146; 0.277445; 0.24511; 0.229541
1147; 0.289421; 0.253693; 0.217565
1148; 0.339321; 0.277445; 0.209581
1149; 0.311377; 0.274251; 0.237525
1150; 0.303393; 0.272455; 0.225549
1151; 0.303393; 0.268064; 0.223553
1152; 0.285429; 0.255689; 0.229541
1153; 0.297405; 0.256287; 0.223553
1154; 0.281437; 0.256487; 0.205589
1155; 0.293413; 0.252096; 0.221557
1156; 0.293413; 0.266068; 0.219561
1157; 0.277445; 0.250499; 0.211577
1158; 0.269461; 0.247904; 0.221557
1159; 0.285429; 0.251497; 0.211577
1160; 0.257485; 0.228942; 0.185629
1161; 0.251497; 0.222156; 0.187625
1162; 0.279441; 0.233533; 0.201597
1163; 0.267465; 0.240519; 0.199601
1164; 0.291417; 0.253293; 0.229541
1165; 0.289421; 0.254691; 0.207585
1166; 0.291417; 0.251098; 0.217565
1167; 0.287425; 0.247305; 0.209581
1168; 0.301397; 0.270259; 0.229541
1169; 0.321357; 0.267465; 0.239521
1170; 0.319361; 0.274052; 0.239521
1171; 0.327345; 0.266667; 0.213573
1172; 0.305389; 0.26507; 0.225549
1173; 0.293413; 0.260479; 0.241517
1174; 0.297405; 0.271856; 0.223553
1175; 0.287425; 0.254291; 0.219561
1176; 0.287425; 0.254691; 0.221557
1177; 0.289421; 0.250699; 0.195609
1178; 0.289421; 0.261078; 0.229541
1179; 0.307385; 0.262874; 0.201597
1180; 0.279441; 0.257884; 0.211577
1181; 0.289421; 0.26487; 0.225549
1182; 0.287425; 0.257685; 0.213573
1183; 0.285429; 0.26008; 0.213573
1184; 0.297405; 0.272655; 0.239521
1185; 0.287425; 0.265269; 0.241517
1186; 0.311377; 0.269062; 0.215569
1187; 0.309381; 0.273852; 0.243513
1188; 0.285429; 0.244311; 0.195609
1189; 0.283433; 0.252096; 0.201597
1190; 0.281437; 0.242116; 0.203593
1191; 0.293413; 0.256487; 0.213573
1192; 0.281437; 0.251297; 0.217565
1193; 0.295409; 0.249701; 0.209581
1194; 0.293413; 0.24012; 0.187625
1195; 0.307385; 0.23014; 0.185629
1196; 0.279441; 0.250699; 0.203593
1197; 0.285429; 0.241517; 0.207585
1198; 0.269461; 0.240918; 0.161677
1199; 0.285429; 0.244112; 0.201597
1200; 0.293413; 0.258084; 0.231537
1201; 0.289421; 0.254691; 0.223553
1202; 0.275449; 0.253094; 0.223553
1203; 0.295409; 0.262475; 0.207585
1204; 0.289421; 0.263273; 0.233533
1205; 0.297405; 0.27505; 0.245509
1206; 0.311377; 0.272255; 0.235529
1207; 0.303393; 0.272455; 0.251497
1208; 0.295409; 0.258283; 0.237525
1209; 0.291417; 0.248104; 0.203593
1210; 0.269461; 0.249501; 0.207585
1211; 0.307385; 0.279641; 0.209581
1212; 0.299401; 0.26008; 0.189621
1213; 0.281437; 0.252096; 0.215569
1214; 0.289421; 0.261477; 0.221557
1215; 0.289421; 0.257285; 0.231537
1216; 0.267465; 0.238723; 0.211577
1217; 0.275449; 0.259681; 0.241517
1218; 0.293413; 0.253892; 0.205589
1219; 0.277445; 0.255689; 0.233533
1220; 0.289421; 0.267066; 0.235529
1221; 0.295409; 0.257086; 0.235529
1222; 0.291417; 0.261277; 0.209581
1223; 0.287425; 0.252295; 0.211577
1224; 0.295409; 0.266267; 0.239521
1225; 0.307385; 0.265868; 0.237525
1226; 0.309381; 0.26507; 0.223553
1227; 0.287425; 0.258084; 0.221557
1228; 0.287425; 0.263273; 0.217565
1229; 0.307385; 0.267665; 0.223553
1230; 0.285429; 0.262874; 0.237525
1231; 0.303393; 0.261277; 0.205589
1232; 0.289421; 0.261277; 0.245509
1233; 0.305389; 0.257485; 0.229541
1234; 0.315369; 0.278643; 0.265469
1235; 0.289421; 0.256487; 0.215569
1236; 0.311377; 0.276447; 0.245509
1237; 0.309381; 0.263872; 0.215569
1238; 0.285429; 0.257285; 0.211577
1239; 0.287425; 0.256886; 0.219561
1240; 0.309381; 0.269661; 0.251497
1241; 0.309381; 0.26487; 0.233533
1242; 0.293413; 0.268862; 0.247505
1243; 0.295409; 0.266866; 0.233533
1244; 0.289421; 0.267465; 0.245509
1245; 0.291417; 0.256886; 0.225549
1246; 0.293413; 0.27505; 0.243513
1247; 0.301397; 0.268064; 0.243513
1248; 0.295409; 0.266467; 0.231537
1249; 0.309381; 0.276048; 0.253493
1250; 0.295409; 0.26008; 0.211577
1251; 0.307385; 0.266068; 0.217565
1252; 0.293413; 0.270459; 0.239521
1253; 0.291417; 0.259281; 0.241517
1254; 0.317365; 0.279242; 0.239521
1255; 0.307385; 0.265868; 0.245509
1256; 0.287425; 0.253493; 0.229541
1257; 0.291417; 0.25988; 0.225549
1258; 0.277445; 0.25509; 0.211577
1259; 0.275449; 0.262275; 0.251497
1260; 0.299401; 0.268064; 0.245509
1261; 0.287425; 0.252495; 0.217565
1262; 0.297405; 0.256487; 0.197605
1263; 0.289421; 0.252894; 0.215569
1264; 0.293413; 0.262675; 0.187625
1265; 0.279441; 0.237126; 0.173653
1266; 0.297405; 0.260479; 0.225549
1267; 0.325349; 0.268862; 0.227545
1268; 0.323353; 0.263473; 0.219561
1269; 0.263473; 0.244112; 0.227545
1270; 0.289421; 0.247705; 0.181637
1271; 0.287425; 0.245709; 0.221557
1272; 0.313373; 0.277246; 0.217565
1273; 0.285429; 0.247305; 0.207585
1274; 0.303393; 0.248703; 0.175649
1275; 0.273453; 0.254291; 0.223553
1276; 0.303393; 0.271657; 0.231537
1277; 0.307385; 0.259681; 0.215569
1278; 0.269461; 0.238124; 0.205589
1279; 0.303393; 0.246108; 0.193613
1280; 0.307385; 0.26487; 0.231537
1281; 0.335329; 0.263273; 0.215569
1282; 0.287425; 0.253892; 0.233533
1283; 0.275449; 0.245309; 0.215569
1284; 0.267465; 0.237924; 0.187625
1285; 0.279441; 0.242715; 0.211577
1286; 0.263473; 0.235928; 0.203593
1287; 0.303393; 0.2501; 0.197605
1288; 0.277445; 0.251098; 0.217565
1289; 0.271457; 0.235928; 0.215569
1290; 0.295409; 0.254092; 0.221557
1291; 0.287425; 0.238922; 0.183633
1292; 0.273453; 0.232535; 0.193613
1293; 0.283433; 0.245509; 0.183633
1294; 0.275449; 0.237126; 0.211577
1295; 0.253493; 0.232535; 0.205589
1296; 0.315369; 0.244511; 0.221557
1297; 0.261477; 0.231737; 0.193613
1298; 0.279441; 0.251297; 0.225549
1299; 0.273453; 0.252695; 0.227545
1300; 0.305389; 0.245709; 0.197605
1301; 0.287425; 0.25509; 0.225549
1302; 0.285429; 0.237924; 0.195609
1303; 0.267465; 0.24012; 0.205589
1304; 0.301397; 0.242715; 0.215569
1305; 0.309381; 0.253493; 0.203593
1306; 0.277445; 0.248104; 0.227545
1307; 0.273453; 0.238922; 0.209581
1308; 0.275449; 0.240719; 0.207585
1309; 0.299401; 0.239721; 0.207585
1310; 0.277445; 0.23493; 0.207585
1311; 0.279441; 0.261078; 0.239521
1312; 0.265469; 0.243513; 0.201597
1313; 0.289421; 0.25988; 0.241517
1314; 0.275449; 0.251497; 0.229541
1315; 0.289421; 0.257485; 0.233533
1316; 0.275449; 0.250898; 0.231537
1317; 0.311377; 0.262874; 0.235529
1318; 0.287425; 0.249701; 0.211577
1319; 0.283433; 0.249501; 0.207585
1320; 0.307385; 0.250499; 0.209581
1321; 0.307385; 0.261277; 0.217565
1322; 0.293413; 0.252495; 0.231537
1323; 0.283433; 0.246307; 0.223553
1324; 0.291417; 0.265469; 0.239521
1325; 0.281437; 0.247106; 0.217565
1326; 0.281437; 0.260279; 0.223553
1327; 0.293413; 0.268663; 0.247505
1328; 0.293413; 0.25988; 0.191617
1329; 0.295409; 0.255689; 0.211577
1330; 0.291417; 0.264671; 0.211577
1331; 0.295409; 0.261677; 0.199601
1332; 0.325349; 0.266068; 0.233533
1333; 0.319361; 0.28483; 0.247505
1334; 0.295409; 0.265469; 0.235529
1335; 0.299401; 0.26008; 0.217565
1336; 0.301397; 0.264072; 0.225549
1337; 0.301397; 0.248503; 0.201597
1338; 0.297405; 0.271257; 0.233533
1339; 0.301397; 0.262076; 0.209581
1340; 0.291417; 0.268862; 0.245509
1341; 0.289421; 0.26008; 0.209581
1342; 0.293413; 0.252495; 0.217565
1343; 0.299401; 0.250699; 0.203593
1344; 0.303393; 0.266068; 0.221557
1345; 0.289421; 0.237924; 0.203593
1346; 0.279441; 0.258084; 0.207585
1347; 0.291417; 0.259481; 0.239521
1348; 0.283433; 0.252894; 0.223553
1349; 0.293413; 0.259082; 0.221557
1350; 0.297405; 0.272255; 0.207585
1351; 0.297405; 0.263074; 0.241517
1352; 0.317365; 0.275848; 0.245509
1353; 0.309381; 0.274052; 0.211577
1354; 0.281437; 0.268663; 0.245509
1355; 0.269461; 0.248902; 0.223553
1356; 0.319361; 0.278244; 0.257485
1357; 0.285429; 0.260279; 0.231537
1358; 0.293413; 0.263273; 0.217565
1359; 0.287425; 0.268862; 0.247505
1360; 0.325349; 0.273253; 0.233533
1361; 0.301397; 0.274651; 0.247505
1362; 0.277445; 0.263673; 0.229541
1363; 0.291417; 0.25988; 0.219561
1364; 0.301397; 0.271657; 0.251497
1365; 0.293413; 0.26986; 0.243513
1366; 0.293413; 0.256487; 0.219561
1367; 0.305389; 0.276447; 0.249501
1368; 0.299401; 0.269661; 0.251497
1369; 0.287425; 0.253892; 0.225549
1370; 0.279441; 0.259681; 0.233533
1371; 0.303393; 0.26986; 0.239521
1372; 0.295409; 0.266667; 0.223553
1373; 0.295409; 0.266667; 0.235529
1374; 0.271457; 0.256886; 0.233533
1375; 0.295409; 0.265868; 0.233533
1376; 0.285429; 0.259281; 0.233533
1377; 0.271457; 0.250499; 0.241517
