generation; best; average; worst
154; 0.336634; 0.215267; 0.108911
155; 0.346535; 0.21105; 0.0891089
156; 0.336634; 0.21297; 0.0990099
157; 0.356436; 0.210495; 0.0792079
158; 0.346535; 0.212792; 0.0990099
159; 0.376238; 0.207743; 0.0792079
160; 0.336634; 0.212297; 0.118812
161; 0.376238; 0.213347; 0.0990099
162; 0.336634; 0.211129; 0.0990099
163; 0.316832; 0.209723; 0.108911
164; 0.346535; 0.208911; 0.0891089
165; 0.336634; 0.208317; 0.0990099
