generation; best; average; worst
247; 0.368159; 0.298756; 0.238806
248; 0.353234; 0.304726; 0.248756
249; 0.383085; 0.299005; 0.253731
250; 0.368159; 0.300995; 0.263682
251; 0.393035; 0.325124; 0.268657
252; 0.363184; 0.304478; 0.253731
253; 0.348259; 0.304726; 0.243781
254; 0.383085; 0.307214; 0.238806
255; 0.353234; 0.289055; 0.258706
256; 0.353234; 0.305224; 0.223881
257; 0.378109; 0.315423; 0.268657
258; 0.353234; 0.308209; 0.253731
259; 0.363184; 0.306965; 0.263682
260; 0.338308; 0.296517; 0.243781
261; 0.368159; 0.303234; 0.248756
262; 0.402985; 0.311443; 0.238806
263; 0.358209; 0.296517; 0.243781
264; 0.383085; 0.302488; 0.248756
265; 0.368159; 0.297512; 0.243781
266; 0.358209; 0.298756; 0.248756
267; 0.38806; 0.302488; 0.268657
268; 0.368159; 0.30597; 0.248756
269; 0.353234; 0.302488; 0.223881
270; 0.378109; 0.313682; 0.238806
271; 0.348259; 0.302239; 0.228856
272; 0.373134; 0.31194; 0.258706
273; 0.348259; 0.29801; 0.243781
274; 0.333333; 0.30199; 0.263682
275; 0.393035; 0.306468; 0.248756
276; 0.348259; 0.294776; 0.263682
277; 0.363184; 0.310199; 0.268657
278; 0.363184; 0.297264; 0.218905
279; 0.378109; 0.311194; 0.268657
280; 0.368159; 0.309701; 0.278607
281; 0.363184; 0.311443; 0.248756
282; 0.368159; 0.290796; 0.21393
283; 0.373134; 0.297512; 0.238806
284; 0.353234; 0.308706; 0.233831
285; 0.368159; 0.300249; 0.228856
286; 0.358209; 0.302985; 0.243781
287; 0.378109; 0.318905; 0.253731
288; 0.353234; 0.307463; 0.268657
289; 0.38806; 0.310697; 0.258706
290; 0.368159; 0.312438; 0.263682
291; 0.383085; 0.307214; 0.263682
292; 0.363184; 0.300249; 0.248756
293; 0.38806; 0.302736; 0.248756
294; 0.368159; 0.308955; 0.223881
295; 0.353234; 0.295274; 0.238806
296; 0.338308; 0.300498; 0.268657
297; 0.393035; 0.313184; 0.258706
298; 0.338308; 0.292289; 0.223881
299; 0.358209; 0.298507; 0.253731
300; 0.373134; 0.30995; 0.238806
301; 0.358209; 0.305224; 0.258706
302; 0.353234; 0.298756; 0.238806
303; 0.353234; 0.307711; 0.253731
304; 0.373134; 0.308955; 0.268657
305; 0.412935; 0.313682; 0.273632
306; 0.353234; 0.300995; 0.243781
307; 0.363184; 0.301493; 0.238806
308; 0.378109; 0.297512; 0.238806
309; 0.38806; 0.304478; 0.248756
310; 0.348259; 0.304975; 0.268657
311; 0.38806; 0.319154; 0.278607
312; 0.373134; 0.299502; 0.258706
313; 0.358209; 0.299502; 0.243781
314; 0.363184; 0.294279; 0.238806
315; 0.373134; 0.304229; 0.253731
316; 0.358209; 0.301741; 0.248756
317; 0.363184; 0.301244; 0.248756
318; 0.358209; 0.306219; 0.243781
319; 0.393035; 0.30995; 0.238806
320; 0.363184; 0.304478; 0.243781
321; 0.373134; 0.314925; 0.238806
322; 0.343284; 0.30796; 0.21393
323; 0.363184; 0.298259; 0.238806
324; 0.338308; 0.292537; 0.243781
325; 0.353234; 0.299751; 0.238806
326; 0.378109; 0.318657; 0.278607
327; 0.358209; 0.307214; 0.248756
328; 0.358209; 0.3; 0.228856
329; 0.38806; 0.290547; 0.208955
330; 0.393035; 0.316915; 0.278607
331; 0.353234; 0.304726; 0.253731
332; 0.343284; 0.303731; 0.233831
333; 0.343284; 0.304726; 0.258706
334; 0.358209; 0.309701; 0.21393
335; 0.373134; 0.306219; 0.253731
336; 0.378109; 0.306716; 0.263682
337; 0.383085; 0.29204; 0.243781
338; 0.368159; 0.295771; 0.228856
339; 0.363184; 0.302736; 0.248756
340; 0.358209; 0.30597; 0.223881
341; 0.368159; 0.309204; 0.253731
342; 0.373134; 0.310448; 0.238806
343; 0.343284; 0.297015; 0.253731
344; 0.393035; 0.300498; 0.238806
345; 0.402985; 0.313184; 0.218905
346; 0.402985; 0.305224; 0.218905
347; 0.383085; 0.308955; 0.238806
348; 0.38806; 0.307711; 0.253731
349; 0.333333; 0.298507; 0.258706
350; 0.363184; 0.299502; 0.248756
351; 0.393035; 0.304726; 0.233831
352; 0.348259; 0.292786; 0.253731
353; 0.38806; 0.300249; 0.253731
354; 0.353234; 0.302239; 0.243781
355; 0.368159; 0.308209; 0.243781
356; 0.363184; 0.304478; 0.243781
357; 0.383085; 0.3; 0.223881
358; 0.363184; 0.321642; 0.288557
359; 0.383085; 0.300746; 0.21393
360; 0.368159; 0.309701; 0.253731
361; 0.373134; 0.302239; 0.228856
362; 0.363184; 0.299502; 0.248756
363; 0.328358; 0.300746; 0.258706
364; 0.353234; 0.299502; 0.233831
365; 0.363184; 0.306965; 0.233831
366; 0.338308; 0.305721; 0.253731
367; 0.38806; 0.303483; 0.228856
368; 0.363184; 0.292289; 0.19403
369; 0.363184; 0.31194; 0.273632
370; 0.41791; 0.299751; 0.228856
371; 0.338308; 0.287562; 0.179104
372; 0.358209; 0.303483; 0.238806
373; 0.363184; 0.314428; 0.253731
374; 0.353234; 0.312687; 0.273632
375; 0.41791; 0.299751; 0.253731
376; 0.353234; 0.287313; 0.218905
377; 0.338308; 0.291294; 0.248756
378; 0.363184; 0.302488; 0.238806
379; 0.353234; 0.297264; 0.228856
380; 0.378109; 0.305721; 0.248756
381; 0.363184; 0.31194; 0.223881
382; 0.343284; 0.293035; 0.233831
383; 0.358209; 0.300249; 0.243781
384; 0.353234; 0.291791; 0.233831
385; 0.38806; 0.308458; 0.19403
386; 0.338308; 0.299502; 0.243781
387; 0.38806; 0.303234; 0.238806
388; 0.358209; 0.304726; 0.258706
389; 0.338308; 0.294279; 0.228856
390; 0.368159; 0.306965; 0.243781
391; 0.353234; 0.308209; 0.253731
392; 0.363184; 0.298259; 0.189055
393; 0.368159; 0.305473; 0.248756
394; 0.358209; 0.298756; 0.238806
395; 0.338308; 0.305224; 0.253731
396; 0.373134; 0.305721; 0.218905
397; 0.353234; 0.306965; 0.228856
398; 0.363184; 0.308209; 0.243781
399; 0.38806; 0.314179; 0.253731
400; 0.363184; 0.308706; 0.233831
401; 0.343284; 0.295274; 0.238806
402; 0.348259; 0.305224; 0.273632
403; 0.383085; 0.291294; 0.243781
404; 0.38806; 0.310199; 0.238806
405; 0.378109; 0.30995; 0.248756
406; 0.378109; 0.304478; 0.238806
407; 0.348259; 0.300746; 0.248756
408; 0.383085; 0.312189; 0.258706
409; 0.373134; 0.306965; 0.228856
410; 0.368159; 0.297512; 0.243781
411; 0.348259; 0.306716; 0.248756
412; 0.358209; 0.306219; 0.243781
413; 0.363184; 0.31592; 0.258706
414; 0.363184; 0.30398; 0.238806
415; 0.353234; 0.307711; 0.228856
416; 0.373134; 0.299005; 0.238806
417; 0.378109; 0.300746; 0.258706
418; 0.333333; 0.294279; 0.253731
419; 0.353234; 0.30796; 0.258706
420; 0.378109; 0.306965; 0.258706
421; 0.378109; 0.317164; 0.253731
422; 0.368159; 0.30597; 0.248756
423; 0.358209; 0.310448; 0.228856
424; 0.378109; 0.308458; 0.238806
425; 0.348259; 0.307463; 0.258706
426; 0.338308; 0.299502; 0.233831
427; 0.363184; 0.306219; 0.258706
428; 0.41791; 0.309701; 0.253731
429; 0.348259; 0.3; 0.253731
430; 0.343284; 0.291791; 0.243781
431; 0.378109; 0.310199; 0.258706
432; 0.383085; 0.320398; 0.243781
433; 0.378109; 0.302239; 0.253731
434; 0.378109; 0.316915; 0.273632
435; 0.39801; 0.302239; 0.223881
436; 0.333333; 0.281095; 0.21393
437; 0.333333; 0.295771; 0.20398
438; 0.353234; 0.300995; 0.238806
439; 0.338308; 0.288806; 0.238806
440; 0.378109; 0.307463; 0.258706
441; 0.363184; 0.299005; 0.238806
442; 0.368159; 0.297761; 0.248756
443; 0.363184; 0.297015; 0.21393
444; 0.363184; 0.305721; 0.248756
445; 0.368159; 0.30597; 0.248756
446; 0.353234; 0.302985; 0.268657
447; 0.363184; 0.295522; 0.223881
448; 0.353234; 0.304478; 0.258706
449; 0.363184; 0.301741; 0.238806
450; 0.358209; 0.300746; 0.218905
451; 0.368159; 0.31592; 0.273632
